Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order type,Customer Order Code,Value,Currency,Items,Route
14.11.2011,26.01.2010,US,P9559,Parka A,VO,ORD651571,99.4,USD,12,R89
14.10.2010,10.10.2010,ES,P3377,Parka B,VO,ORD814531,286.17,EUR,49,R61
19.02.2011,01.12.2010,UK,P3646,Parka D,VO,ORD575033,283,RUB,3,R87
04.04.2010,25.01.2011,ES,P8143,Parka D,VO,ORD866488,452.41,EUR,20,R78
25.03.2010,02.12.2009,IT,P4319,Parka D,VO,ORD114896,102.42,EUR,48,R68
19.03.2009,23.10.2010,US,P1989,Parka D,VO,ORD300052,293.61,RUB,15,R65
04.03.2010,15.03.2010,UK,P4115,Parka C,VO,ORD251748,326.93,USD,50,R12
12.01.2011,31.07.2011,FR,P7901,Parka D,VO,ORD163326,91.06,RUB,25,R39
07.03.2009,16.03.2009,CN,P9322,Parka D,VO,ORD317541,282.91,USD,10,R94
20.01.2011,31.10.2011,CN,P5058,Parka B,VO,ORD853546,451.1,USD,23,R46
31.05.2010,08.05.2010,DE,P9086,Parka C,VO,ORD360505,108.28,RUB,19,R32
07.09.2009,16.01.2011,CN,P5705,Parka B,VO,ORD357506,141.66,USD,12,R4
14.08.2011,27.12.2010,UK,P7257,Parka A,VO,ORD186600,306.11,RUB,6,R51
05.10.2011,25.02.2010,ES,P6647,Parka A,VO,ORD854652,356.85,EUR,32,R74
04.03.2009,20.01.2011,RU,P6502,Parka B,VO,ORD443839,362.33,EUR,29,R88
27.01.2010,01.03.2010,ES,P3938,Parka C,VO,ORD734792,323.77,RUB,39,R27
21.07.2009,10.06.2011,IT,P6479,Parka A,VO,ORD154482,414.86,USD,36,R58
12.11.2010,13.11.2009,RU,P1794,Parka C,VO,ORD332462,293.32,USD,11,R34
30.11.2010,28.03.2011,ES,P9909,Parka A,VO,ORD836954,107.72,USD,17,R20
19.07.2010,21.07.2011,DE,P3331,Parka B,VO,ORD948259,355.15,RUB,23,R90
16.01.2011,21.07.2011,IT,P4223,Parka C,VO,ORD459387,478.69,USD,22,R80
13.09.2009,27.10.2010,US,P1188,Parka A,VO,ORD130520,137.7,EUR,7,R65
25.08.2011,20.07.2011,IT,P2343,Parka A,VO,ORD642964,483.04,EUR,7,R79
24.05.2011,09.03.2010,FR,P3424,Parka D,VO,ORD584686,409.43,RUB,17,R98
30.07.2010,26.01.2011,UK,P4578,Parka D,VO,ORD985125,73.51,EUR,28,R4
25.07.2011,21.11.2010,UK,P9156,Parka A,VO,ORD527305,419.55,USD,47,R93
01.04.2011,21.01.2011,RU,P8399,Parka C,VO,ORD365269,234.65,USD,19,R75
30.08.2009,31.08.2009,FR,P3525,Parka A,VO,ORD427364,120.22,USD,49,R76
07.03.2011,25.03.2012,RU,P4979,Parka C,VO,ORD825939,87.01,RUB,13,R27
26.02.2009,27.03.2011,US,P8975,Parka A,VO,ORD472622,383.94,EUR,46,R27
26.02.2009,19.09.2009,RU,P3204,Parka C,VO,ORD547611,263.51,USD,46,R81
12.01.2011,18.12.2010,US,P7226,Parka A,VO,ORD584592,390.38,USD,40,R87
12.09.2010,06.12.2009,RU,P5099,Parka A,VO,ORD937301,106.3,EUR,10,R4
01.05.2011,20.01.2010,CN,P6987,Parka B,VO,ORD871517,458.8,USD,48,R86
29.03.2009,08.09.2009,FR,P9666,Parka A,VO,ORD268915,165.44,EUR,45,R2
07.09.2009,21.03.2009,CN,P3909,Parka D,VO,ORD898741,359.26,USD,11,R18
08.08.2011,21.03.2010,IT,P5636,Parka D,VO,ORD151135,189.34,EUR,26,R53
25.11.2009,02.05.2010,US,P3726,Parka B,VO,ORD300976,51.18,EUR,22,R99
16.03.2011,22.10.2009,CN,P5765,Parka B,VO,ORD191201,398.98,RUB,19,R17
01.06.2010,22.03.2010,ES,P9656,Parka B,VO,ORD335062,352.86,USD,38,R41
19.01.2009,16.07.2010,RU,P1744,Parka D,VO,ORD454523,359.9,RUB,11,R83
06.11.2011,14.09.2010,CN,P4280,Parka A,VO,ORD370639,499.01,USD,1,R76
22.10.2009,08.02.2012,UK,P4848,Parka D,VO,ORD971702,451.64,RUB,26,R84
18.01.2010,30.03.2012,DE,P3050,Parka D,VO,ORD429517,332.29,USD,5,R26
23.03.2011,20.05.2011,US,P7882,Parka C,VO,ORD271601,137.18,RUB,5,R97
05.07.2010,25.05.2011,UK,P5900,Parka D,VO,ORD212740,419.76,RUB,16,R83
12.01.2010,21.11.2010,CN,P5779,Parka A,VO,ORD462507,89.73,USD,7,R84
09.12.2010,14.08.2010,UK,P2933,Parka A,VO,ORD864917,154.21,USD,46,R40
31.07.2009,24.07.2011,UK,P6037,Parka A,VO,ORD965477,486.72,EUR,45,R80
03.09.2010,12.07.2011,RU,P1238,Parka C,VO,ORD238642,79.7,USD,23,R24
04.11.2011,02.09.2010,ES,P3357,Parka D,VO,ORD513788,354.96,RUB,4,R59
25.10.2010,24.10.2011,US,P2721,Parka A,VO,ORD607480,446.07,RUB,46,R90
08.09.2011,08.01.2012,UK,P1917,Parka A,VO,ORD411579,419.71,USD,11,R80
19.10.2009,10.03.2010,UK,P8272,Parka B,VO,ORD916157,97.58,RUB,10,R4
09.08.2011,28.04.2012,IT,P5127,Parka C,VO,ORD122887,215.44,EUR,25,R84
21.07.2011,30.10.2010,CN,P1664,Parka D,VO,ORD164638,254.97,USD,44,R80
26.09.2010,19.12.2009,US,P2415,Parka B,VO,ORD114576,459.26,RUB,37,R6
24.08.2010,25.09.2010,UK,P1575,Parka B,VO,ORD183184,327.87,RUB,14,R23
18.10.2010,14.11.2009,CN,P1322,Parka B,VO,ORD563472,441.71,RUB,12,R30
06.10.2010,29.10.2009,DE,P2475,Parka A,VO,ORD647673,134.43,USD,35,R55
30.04.2009,30.10.2010,IT,P3192,Parka C,VO,ORD754368,258.59,EUR,48,R87
09.05.2010,13.12.2009,CN,P9726,Parka D,VO,ORD354080,191.03,EUR,2,R88
03.01.2010,03.09.2011,IT,P9985,Parka C,VO,ORD813272,456.03,EUR,36,R2
19.09.2010,14.09.2010,DE,P5315,Parka B,VO,ORD454008,185.24,RUB,11,R60
16.12.2010,18.02.2010,FR,P4991,Parka B,VO,ORD596502,378.06,USD,43,R63
30.12.2010,22.11.2009,DE,P9652,Parka C,VO,ORD204549,496.13,EUR,8,R98
19.05.2009,30.04.2011,UK,P2062,Parka C,VO,ORD297221,392.65,EUR,13,R83
06.08.2011,26.09.2011,CN,P9414,Parka A,VO,ORD151745,282.55,RUB,45,R33
15.04.2011,03.06.2010,CN,P4564,Parka B,VO,ORD705792,215.25,RUB,35,R21
12.02.2009,29.06.2010,FR,P5639,Parka B,VO,ORD780104,427.49,USD,49,R88
06.03.2010,17.08.2010,RU,P3301,Parka D,VO,ORD660985,381,RUB,12,R38
25.11.2010,15.09.2010,CN,P7059,Parka A,VO,ORD520885,498.16,USD,23,R63
06.09.2009,06.08.2009,ES,P5289,Parka B,VO,ORD151289,406.76,EUR,2,R44
15.02.2009,13.12.2009,US,P1571,Parka D,VO,ORD138170,295.21,RUB,30,R95
19.06.2011,25.10.2011,DE,P2155,Parka D,VO,ORD781053,268.31,USD,41,R66
12.06.2011,29.04.2010,RU,P3364,Parka D,VO,ORD536799,467.19,RUB,16,R72
19.12.2011,29.04.2011,ES,P1603,Parka C,VO,ORD586172,94.16,RUB,46,R31
27.01.2010,16.01.2010,IT,P1332,Parka B,VO,ORD356295,86.85,EUR,29,R41
24.04.2009,01.09.2010,DE,P4917,Parka A,VO,ORD354501,213.32,EUR,25,R37
26.04.2010,28.12.2009,DE,P2199,Parka A,VO,ORD138875,279.73,RUB,33,R58
26.06.2011,28.01.2012,CN,P7079,Parka A,VO,ORD991885,408.14,RUB,16,R85
07.06.2011,01.07.2010,FR,P1707,Parka D,VO,ORD691375,178.3,USD,33,R48
13.07.2010,24.02.2012,RU,P5360,Parka C,VO,ORD158003,150.78,RUB,42,R27
11.07.2009,02.11.2009,RU,P1036,Parka A,VO,ORD666550,83.79,USD,14,R64
13.05.2010,12.02.2012,RU,P7300,Parka C,VO,ORD608699,255.58,USD,8,R9
05.06.2011,07.06.2009,FR,P2495,Parka C,VO,ORD172414,261.77,USD,44,R78
09.09.2010,27.12.2009,ES,P2413,Parka B,VO,ORD472510,284.96,EUR,5,R99
02.08.2010,10.11.2009,UK,P9285,Parka C,VO,ORD807210,135.6,RUB,43,R22
23.01.2009,20.01.2012,ES,P1719,Parka C,VO,ORD762091,444.51,EUR,7,R48
02.03.2010,18.06.2010,ES,P8486,Parka C,VO,ORD397621,68.11,USD,25,R32
26.11.2011,20.06.2009,US,P7775,Parka A,VO,ORD617783,162.92,USD,38,R3
01.06.2009,24.12.2011,RU,P7260,Parka C,VO,ORD168018,260.66,RUB,41,R1
15.10.2011,21.06.2009,ES,P9186,Parka C,VO,ORD694284,195.04,RUB,9,R80
28.11.2011,07.06.2011,DE,P7262,Parka D,VO,ORD307714,152.43,EUR,31,R44
22.06.2010,04.07.2009,RU,P3281,Parka B,VO,ORD210185,81.24,EUR,41,R5
10.02.2010,23.06.2010,FR,P6699,Parka B,VO,ORD424657,296.2,EUR,42,R58
30.09.2011,03.04.2011,IT,P1147,Parka B,VO,ORD600103,300.6,RUB,38,R42
07.10.2011,30.06.2010,CN,P6365,Parka C,VO,ORD150165,82.52,USD,43,R63
08.02.2009,08.12.2010,DE,P1440,Parka D,VO,ORD270642,171.69,EUR,45,R13
06.10.2010,06.06.2010,UK,P3762,Parka B,VO,ORD219802,181.49,EUR,5,R76
03.10.2010,10.07.2010,IT,P9122,Parka C,VO,ORD403440,240.01,USD,38,R90
13.03.2011,27.06.2011,FR,P1559,Parka D,VO,ORD534082,64.75,RUB,1,R49
04.05.2010,20.01.2010,IT,P3566,Parka D,VO,ORD915470,432.23,RUB,4,R19
27.02.2011,04.03.2012,US,P1660,Parka D,VO,ORD321197,193.11,USD,11,R12
14.02.2010,08.08.2011,ES,P6374,Parka A,VO,ORD899735,290.14,EUR,30,R26
19.03.2009,13.06.2009,RU,P5886,Parka A,VO,ORD857745,379.18,RUB,32,R68
11.06.2009,20.12.2011,IT,P6349,Parka D,VO,ORD366936,425.27,EUR,48,R37
19.11.2009,24.05.2011,ES,P8234,Parka C,VO,ORD201646,129.05,RUB,39,R33
25.02.2009,12.05.2011,IT,P8282,Parka A,VO,ORD550634,314.56,USD,23,R61
24.02.2010,12.06.2010,ES,P7161,Parka B,VO,ORD113110,325.97,USD,25,R54
12.09.2009,09.11.2010,DE,P2262,Parka B,VO,ORD638745,223.42,RUB,31,R69
05.04.2010,01.12.2011,IT,P7980,Parka A,VO,ORD814801,492.7,USD,41,R73
31.12.2011,11.08.2009,CN,P8347,Parka D,VO,ORD730967,185.44,USD,7,R67
22.03.2011,31.12.2009,ES,P5402,Parka C,VO,ORD511158,276.15,RUB,50,R54
10.01.2011,07.12.2011,RU,P9137,Parka D,VO,ORD876673,412.35,RUB,34,R61
16.07.2009,06.05.2011,ES,P8224,Parka B,VO,ORD678693,245.69,EUR,48,R60
30.04.2009,15.05.2010,ES,P7293,Parka D,VO,ORD955133,292.77,RUB,4,R77
08.02.2011,27.07.2011,US,P5581,Parka B,VO,ORD640870,401.65,RUB,9,R50
28.02.2011,20.10.2010,CN,P7664,Parka B,VO,ORD577446,61.92,RUB,11,R38
08.01.2011,06.08.2011,IT,P1010,Parka A,VO,ORD444949,50.14,EUR,11,R80
20.10.2010,08.02.2010,FR,P9209,Parka B,VO,ORD541382,70.35,USD,15,R54
07.12.2009,31.01.2010,RU,P1184,Parka A,VO,ORD826115,141.02,EUR,44,R99
16.01.2011,15.07.2009,IT,P7289,Parka A,VO,ORD854360,440.44,RUB,11,R72
13.04.2009,27.06.2011,IT,P8681,Parka D,VO,ORD157991,269.98,USD,34,R66
21.03.2010,06.05.2012,IT,P2519,Parka D,VO,ORD648293,460.1,RUB,47,R61
27.01.2010,21.08.2011,IT,P1889,Parka D,VO,ORD164994,212.24,USD,22,R95
04.02.2010,19.04.2011,UK,P1978,Parka D,VO,ORD781631,267.57,RUB,7,R33
24.06.2009,12.11.2009,US,P6457,Parka D,VO,ORD359781,147.69,USD,43,R29
17.08.2010,09.06.2009,UK,P1252,Parka D,VO,ORD455381,499.33,EUR,34,R87
09.04.2010,27.09.2010,UK,P6319,Parka B,VO,ORD254796,357.99,EUR,40,R89
22.10.2010,19.09.2009,RU,P5049,Parka D,VO,ORD219104,263.14,RUB,44,R37
14.06.2011,14.11.2009,US,P3162,Parka C,VO,ORD632662,416.72,EUR,46,R49
23.09.2009,14.01.2011,UK,P7158,Parka A,VO,ORD442257,423.14,USD,6,R35
29.03.2010,25.08.2009,FR,P9233,Parka B,VO,ORD279541,182.37,EUR,49,R79
06.10.2010,25.03.2011,UK,P2893,Parka C,VO,ORD859976,359.51,RUB,7,R87
01.02.2011,12.07.2010,DE,P8120,Parka D,VO,ORD666838,459.55,USD,24,R98
31.08.2010,29.01.2010,UK,P2180,Parka C,VO,ORD579108,107.78,EUR,36,R43
05.05.2011,26.02.2011,ES,P1023,Parka B,VO,ORD104332,414.48,USD,12,R82
07.07.2011,04.03.2011,RU,P4729,Parka B,VO,ORD434184,496.76,USD,14,R84
06.04.2009,24.06.2011,CN,P4387,Parka C,VO,ORD786833,451.12,USD,39,R22
06.07.2010,08.02.2010,RU,P3106,Parka C,VO,ORD889997,160.53,EUR,31,R43
01.08.2009,01.08.2011,CN,P7534,Parka C,VO,ORD131749,130.25,USD,21,R24
22.05.2011,10.04.2010,IT,P6298,Parka D,VO,ORD235355,182.93,RUB,23,R40
30.05.2010,21.05.2009,ES,P9115,Parka A,VO,ORD963470,145.3,USD,17,R8
23.01.2010,25.03.2011,US,P4140,Parka B,VO,ORD398675,71.1,RUB,45,R91
25.12.2011,03.11.2009,CN,P1347,Parka A,VO,ORD575498,232.79,RUB,27,R44
31.07.2010,09.07.2010,FR,P8407,Parka A,VO,ORD841638,474.82,RUB,17,R52
08.05.2010,15.02.2011,CN,P9981,Parka C,VO,ORD973244,401.35,USD,21,R52
11.02.2011,20.06.2011,DE,P6216,Parka C,VO,ORD588519,103.44,USD,43,R48
01.10.2011,29.09.2010,RU,P6234,Parka A,VO,ORD413228,406.2,USD,24,R93
22.08.2010,20.07.2010,DE,P5669,Parka C,VO,ORD923449,270.24,RUB,10,R58
09.12.2011,14.12.2011,FR,P4991,Parka B,VO,ORD394562,229.76,EUR,15,R29
04.12.2009,12.06.2011,IT,P3974,Parka A,VO,ORD781717,199.91,RUB,17,R87
24.03.2010,24.04.2010,CN,P1803,Parka A,VO,ORD311597,185.69,RUB,9,R92
25.08.2011,30.10.2011,UK,P6966,Parka A,VO,ORD458972,292.22,RUB,21,R72
22.07.2009,11.05.2009,ES,P6406,Parka A,VO,ORD821633,465.7,EUR,42,R99
15.05.2009,01.08.2009,US,P5661,Parka C,VO,ORD234871,257.09,USD,4,R88
25.07.2011,12.01.2010,US,P5544,Parka C,VO,ORD493046,348.01,USD,18,R8
06.02.2010,23.12.2009,UK,P9570,Parka B,VO,ORD729736,394.15,EUR,10,R100
12.07.2010,27.02.2011,IT,P7535,Parka D,VO,ORD404588,329.38,RUB,19,R32
12.01.2011,05.04.2009,CN,P4090,Parka B,VO,ORD803151,293.29,USD,48,R57
12.07.2010,11.10.2011,US,P1057,Parka C,VO,ORD680162,361.3,EUR,5,R51
11.06.2010,31.07.2009,DE,P2865,Parka B,VO,ORD724039,391.24,RUB,30,R29
05.06.2011,21.08.2010,UK,P3566,Parka A,VO,ORD161103,161.52,USD,23,R49
10.04.2011,23.03.2010,FR,P7174,Parka B,VO,ORD241938,94.02,RUB,7,R15
14.04.2010,26.12.2009,RU,P3131,Parka D,VO,ORD745431,405.88,EUR,27,R65
02.07.2009,14.09.2009,DE,P5317,Parka C,VO,ORD761579,177.68,USD,43,R60
14.04.2009,28.09.2009,DE,P4044,Parka C,VO,ORD679419,364.32,USD,29,R34
19.01.2009,27.05.2010,IT,P7267,Parka B,VO,ORD145693,325.95,EUR,3,R33
02.02.2010,27.06.2011,ES,P8525,Parka B,VO,ORD702020,305.19,USD,36,R34
17.06.2010,02.12.2011,FR,P7283,Parka C,VO,ORD235798,402.07,USD,4,R6
05.01.2009,14.02.2010,RU,P9734,Parka B,VO,ORD177844,213.93,RUB,25,R59
10.07.2011,03.06.2010,UK,P9869,Parka B,VO,ORD143075,347.34,RUB,11,R90
17.11.2009,10.11.2009,CN,P9973,Parka D,VO,ORD121115,222.41,EUR,11,R40
04.09.2011,10.08.2010,UK,P9213,Parka A,VO,ORD204109,187.98,USD,18,R25
27.02.2009,15.01.2010,FR,P3953,Parka D,VO,ORD402226,358.44,USD,30,R93
15.04.2010,08.03.2011,DE,P5780,Parka D,VO,ORD883718,154.21,RUB,25,R81
11.02.2009,06.06.2010,ES,P7540,Parka D,VO,ORD955500,394.15,EUR,26,R11
19.03.2011,29.07.2011,CN,P7677,Parka D,VO,ORD127365,148.38,EUR,46,R89
09.07.2009,04.02.2011,CN,P7661,Parka D,VO,ORD396165,123.94,EUR,31,R25
28.05.2011,07.01.2010,DE,P4044,Parka B,VO,ORD577908,101.55,RUB,12,R15
21.01.2010,22.08.2009,FR,P2559,Parka B,VO,ORD796905,87.7,EUR,2,R21
26.04.2011,07.02.2012,IT,P8359,Parka A,VO,ORD800110,391.72,EUR,23,R86
07.09.2011,13.08.2009,FR,P3118,Parka C,VO,ORD940384,457.26,USD,36,R55
25.06.2011,27.09.2011,DE,P2254,Parka C,VO,ORD630845,280.82,EUR,46,R54
19.09.2011,28.03.2012,UK,P7760,Parka A,VO,ORD346983,115.65,USD,23,R21
05.12.2009,09.05.2009,IT,P3927,Parka A,VO,ORD278777,168.88,RUB,38,R5
11.05.2011,17.11.2011,FR,P3684,Parka C,VO,ORD929691,125.14,RUB,41,R39
03.02.2010,13.02.2012,IT,P5692,Parka B,VO,ORD809526,153.37,USD,47,R62
17.09.2009,09.03.2010,CN,P3057,Parka B,VO,ORD440912,214.12,EUR,38,R69
20.09.2010,12.08.2010,CN,P6676,Parka B,VO,ORD714291,480.16,RUB,8,R77
03.07.2011,21.11.2010,DE,P9867,Parka A,VO,ORD846627,268.99,RUB,46,R62
21.05.2011,26.07.2010,UK,P4859,Parka A,VO,ORD100751,210.45,EUR,12,R8
25.05.2010,29.07.2010,CN,P2624,Parka C,VO,ORD889839,291.77,EUR,31,R75
14.03.2009,14.04.2011,ES,P9302,Parka D,VO,ORD739611,367.52,RUB,13,R37
14.05.2010,11.07.2011,DE,P8043,Parka A,VO,ORD590798,247.08,RUB,30,R64
11.03.2010,27.07.2010,US,P3900,Parka D,VO,ORD281656,354.09,EUR,5,R80
20.12.2011,20.05.2009,IT,P1628,Parka B,VO,ORD817446,411.68,RUB,28,R25
11.07.2011,23.08.2009,DE,P9143,Parka D,VO,ORD306202,218.88,EUR,5,R76
02.01.2010,06.10.2010,ES,P9746,Parka C,VO,ORD450380,58.3,USD,35,R53
13.08.2011,19.06.2011,DE,P8117,Parka A,VO,ORD212286,139.4,EUR,16,R15
23.06.2009,27.03.2009,UK,P6208,Parka D,VO,ORD374276,335.75,EUR,28,R61
06.08.2010,17.07.2010,IT,P4839,Parka A,VO,ORD709550,453.88,RUB,12,R83
19.04.2009,28.08.2011,FR,P5832,Parka D,VO,ORD760076,474.58,RUB,33,R22
20.08.2010,09.05.2009,UK,P9060,Parka B,VO,ORD523558,130.04,USD,43,R93
28.10.2010,10.03.2011,FR,P1410,Parka C,VO,ORD182524,115.9,RUB,25,R83
04.01.2010,22.07.2009,IT,P9121,Parka B,VO,ORD899134,349.6,EUR,46,R86
12.04.2010,09.02.2010,ES,P5321,Parka A,VO,ORD975488,409.28,USD,9,R35
16.07.2011,26.12.2009,FR,P5148,Parka D,VO,ORD140706,415.29,EUR,9,R44
01.10.2009,26.09.2009,US,P9177,Parka B,VO,ORD354613,383.32,EUR,2,R72
05.02.2010,24.11.2010,IT,P9883,Parka D,VO,ORD438165,147.99,USD,36,R25
23.02.2010,21.01.2012,CN,P5699,Parka B,VO,ORD991041,153.82,RUB,45,R67
24.05.2009,10.02.2012,ES,P8529,Parka D,VO,ORD902324,111.47,EUR,15,R99
19.11.2010,12.02.2010,RU,P2980,Parka A,VO,ORD506381,385.15,EUR,25,R20
21.05.2009,10.10.2010,ES,P3923,Parka D,VO,ORD264994,416.64,EUR,1,R45
10.08.2011,07.10.2011,CN,P3465,Parka C,VO,ORD872017,163.84,RUB,4,R6
22.04.2010,24.04.2011,UK,P5753,Parka C,VO,ORD519446,142.3,RUB,29,R19
02.02.2011,01.02.2012,US,P9997,Parka C,VO,ORD451601,192.86,EUR,31,R33
26.03.2010,03.04.2010,CN,P5583,Parka D,VO,ORD504359,496.54,USD,40,R18
30.06.2009,19.11.2010,RU,P6906,Parka B,VO,ORD780043,366.57,RUB,14,R84
24.06.2010,23.08.2009,UK,P9680,Parka D,VO,ORD538728,499.37,USD,40,R8
09.02.2010,17.05.2010,FR,P2166,Parka C,VO,ORD688128,124.14,USD,12,R36
12.05.2009,16.04.2012,ES,P5499,Parka D,VO,ORD970222,260.63,EUR,36,R25
17.10.2010,18.09.2010,ES,P9058,Parka B,VO,ORD297211,423.67,EUR,4,R75
24.08.2011,01.01.2010,FR,P9459,Parka D,VO,ORD612131,185.7,USD,16,R37
26.10.2011,13.12.2009,DE,P9963,Parka C,VO,ORD487320,447.81,USD,16,R17
04.07.2011,08.11.2009,UK,P4876,Parka A,VO,ORD409019,65.93,EUR,6,R3
17.03.2010,29.04.2012,DE,P1456,Parka D,VO,ORD697600,304.78,USD,7,R98
21.12.2011,20.06.2010,IT,P1965,Parka C,VO,ORD990172,434.32,RUB,40,R7
14.01.2009,08.11.2011,IT,P6780,Parka A,VO,ORD563578,462.47,EUR,22,R62
23.07.2010,27.08.2011,US,P5165,Parka B,VO,ORD849104,198.2,USD,34,R22
04.02.2011,12.10.2011,RU,P1330,Parka A,VO,ORD426573,414.89,USD,40,R82
08.06.2010,13.02.2012,CN,P3658,Parka D,VO,ORD136683,352.34,EUR,6,R10
04.05.2011,13.12.2010,DE,P1663,Parka A,VO,ORD690386,297.32,EUR,38,R78
25.09.2011,27.12.2009,DE,P9276,Parka A,VO,ORD154460,499.68,RUB,19,R38
19.04.2010,07.12.2011,RU,P3720,Parka B,VO,ORD201614,92.02,USD,44,R78
25.03.2010,15.01.2010,DE,P8850,Parka C,VO,ORD442945,97.17,EUR,46,R16
11.10.2010,01.07.2010,CN,P7461,Parka A,VO,ORD184519,71.76,EUR,33,R89
24.01.2010,26.03.2010,ES,P7421,Parka B,VO,ORD553966,190.29,EUR,13,R23
04.10.2009,16.10.2010,UK,P9600,Parka D,VO,ORD629361,387.61,RUB,43,R54
05.06.2011,01.04.2011,RU,P9675,Parka D,VO,ORD788440,274.59,EUR,35,R10
12.02.2011,26.02.2010,IT,P6784,Parka C,VO,ORD634780,234.3,EUR,10,R13
12.10.2009,25.02.2010,FR,P3143,Parka B,VO,ORD921637,90.64,USD,3,R55
21.11.2010,30.12.2011,ES,P5881,Parka B,VO,ORD426066,150.88,RUB,46,R35
04.02.2010,02.05.2009,ES,P8828,Parka A,VO,ORD586929,96.99,USD,47,R37
30.04.2009,28.08.2010,CN,P6875,Parka C,VO,ORD764134,465.98,USD,5,R34
17.02.2011,10.11.2009,ES,P5508,Parka C,VO,ORD326642,450.5,USD,13,R58
25.09.2011,05.02.2010,RU,P6418,Parka A,VO,ORD312241,90.01,EUR,3,R11
19.10.2011,27.06.2011,US,P5121,Parka A,VO,ORD721770,328.73,RUB,41,R97
04.07.2011,07.12.2011,IT,P9000,Parka C,VO,ORD810004,409.04,USD,21,R61
24.10.2009,07.03.2010,US,P3642,Parka B,VO,ORD161347,105.85,RUB,7,R31
07.01.2010,07.07.2009,RU,P3358,Parka C,VO,ORD318059,213.41,EUR,36,R17
19.08.2010,03.03.2011,CN,P3705,Parka D,VO,ORD600920,324.66,RUB,31,R3
13.08.2010,31.01.2012,DE,P6598,Parka B,VO,ORD623112,457.11,USD,34,R89
10.11.2011,07.02.2011,IT,P5584,Parka C,VO,ORD391085,243.1,USD,24,R46
23.06.2010,10.01.2012,RU,P1528,Parka B,VO,ORD884653,274.05,RUB,46,R85
18.04.2009,26.06.2011,FR,P5717,Parka D,VO,ORD690034,420.22,RUB,25,R34
09.04.2010,08.10.2009,CN,P8520,Parka B,VO,ORD643765,156.07,USD,24,R70
01.10.2010,27.11.2010,CN,P6297,Parka D,VO,ORD901076,417.35,EUR,45,R12
10.05.2010,11.11.2010,CN,P5239,Parka B,VO,ORD833623,377.86,USD,21,R97
17.06.2009,26.07.2011,US,P4420,Parka B,VO,ORD400842,182.62,EUR,23,R43
02.09.2011,13.02.2010,FR,P2193,Parka A,VO,ORD336374,75.37,EUR,35,R6
23.08.2011,05.07.2011,IT,P3695,Parka B,VO,ORD903057,456.6,RUB,41,R23
01.09.2010,01.02.2011,DE,P8561,Parka B,VO,ORD532064,448.85,EUR,35,R22
02.09.2009,20.04.2010,DE,P2901,Parka D,VO,ORD814980,98.77,RUB,8,R22
22.10.2010,06.02.2012,DE,P2254,Parka A,VO,ORD538579,77.58,USD,14,R9
06.01.2009,16.11.2009,RU,P1957,Parka B,VO,ORD472044,147.35,USD,32,R84
19.02.2011,30.07.2010,UK,P8669,Parka D,VO,ORD440040,311.28,RUB,29,R7
24.05.2010,17.05.2009,ES,P4019,Parka B,VO,ORD760487,370.01,EUR,46,R68
30.05.2011,09.10.2011,FR,P9327,Parka B,VO,ORD313696,64,EUR,21,R95
01.08.2010,15.06.2010,CN,P7549,Parka B,VO,ORD446811,417.73,RUB,36,R23
26.11.2011,23.03.2011,DE,P3649,Parka D,VO,ORD549252,148.82,EUR,31,R43
19.08.2009,29.07.2009,DE,P1836,Parka A,VO,ORD223155,207.63,USD,37,R74
09.10.2011,29.12.2010,US,P7104,Parka B,VO,ORD870494,126.41,EUR,4,R17
23.04.2009,25.11.2009,DE,P7472,Parka A,VO,ORD547423,97.27,USD,34,R72
09.07.2011,27.10.2009,ES,P7595,Parka B,VO,ORD603183,244.47,EUR,2,R68
01.05.2009,10.10.2011,UK,P4943,Parka D,VO,ORD865625,135.72,RUB,42,R16
13.05.2011,06.03.2010,US,P3424,Parka A,VO,ORD330698,284.8,RUB,28,R79
01.01.2011,25.05.2010,RU,P6723,Parka B,VO,ORD670868,417.86,EUR,16,R75
02.07.2010,06.11.2011,CN,P4698,Parka D,VO,ORD714374,376.17,RUB,34,R76
31.07.2009,24.10.2009,US,P8237,Parka D,VO,ORD121114,213.8,USD,16,R56
10.08.2009,18.08.2009,CN,P9662,Parka D,VO,ORD167699,446.76,EUR,29,R68
08.11.2011,19.12.2010,FR,P7817,Parka B,VO,ORD625031,343.61,EUR,31,R80
17.02.2010,28.01.2011,FR,P3361,Parka A,VO,ORD107176,108.88,RUB,24,R3
23.04.2010,23.04.2009,DE,P3844,Parka A,VO,ORD932496,427.95,RUB,44,R8
10.02.2011,20.09.2009,US,P8633,Parka C,VO,ORD643653,145.05,RUB,8,R24
10.10.2010,01.10.2010,UK,P8766,Parka A,VO,ORD873374,430.11,USD,33,R34
01.03.2011,24.11.2009,IT,P1107,Parka C,VO,ORD398816,140.38,USD,45,R35
09.10.2009,09.06.2011,DE,P6276,Parka D,VO,ORD792077,182.27,EUR,23,R36
28.12.2011,10.04.2012,ES,P9041,Parka A,VO,ORD605291,168.65,EUR,17,R81
19.04.2009,27.04.2009,DE,P8862,Parka B,VO,ORD992637,468.85,EUR,1,R57
14.10.2011,14.07.2010,UK,P5119,Parka C,VO,ORD612838,338.22,RUB,20,R17
11.11.2010,24.01.2011,UK,P6035,Parka C,VO,ORD575325,165.92,USD,1,R3
